problem_id,category,solver_rule,solver_predicted,solver_correct,solver_parse_ok,answer,solver_explanation
8043a9d2,equation,unknown_operator_fallback,,False,False,$|\:,parse_error: no examples extracted from question text.
806eba07,equation,unknown_operator_fallback,,False,False,321,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
808a8f62,equation,unknown_operator_fallback,,False,True,62,No rule matched all 4 example(s). Test case: 35 - 72 = ?
8090718b,equation,unknown_operator_fallback,,False,False,:/^?,parse_error: no examples extracted from question text.
80c4ae05,equation,unknown_operator_fallback,,False,False,"}$""",parse_error: no examples extracted from question text.
80d44fe3,equation,unknown_operator_fallback,,False,False,72,parse_error: no examples extracted from question text.
810028f1,equation,unknown_operator_fallback,,False,False,-&\,parse_error: no examples extracted from question text.
811f5f56,equation,unknown_operator_fallback,,False,False,\^^@,parse_error: no examples extracted from question text.
812c12cb,equation,unknown_operator_fallback,,False,True,-1,No rule matched all 4 example(s). Test case: 09 - 19 = ?
8154fbdc,equation,unknown_operator_fallback,,False,False,8481,parse_error: no examples extracted from question text.
8158a14c,equation,unknown_operator_fallback,,False,False,46,parse_error: no examples extracted from question text.
8187e517,equation,unknown_operator_fallback,,False,False,@&#,parse_error: no examples extracted from question text.
8193e7e0,equation,unknown_operator_fallback,,False,False,??{`,parse_error: no examples extracted from question text.
81b6d789,equation,unknown_operator_fallback,,False,False,&)@!,parse_error: no examples extracted from question text.
81c7ba7a,equation,unknown_operator_fallback,,False,False,?14,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
82109e34,equation,unknown_operator_fallback,,False,False,-@>,parse_error: no examples extracted from question text.
823c8278,equation,unknown_operator_fallback,,False,False,|:,parse_error: no examples extracted from question text.
824d4bcb,equation,unknown_operator_fallback,,False,False,64:,parse_error: no examples extracted from question text.
826bf843,equation,unknown_operator_fallback,,False,False,-$),parse_error: no examples extracted from question text.
82b32563,equation,unknown_operator_fallback,,False,False,^\%\,parse_error: no examples extracted from question text.
82baf39f,equation,unknown_operator_fallback,,False,False,`<@,parse_error: no examples extracted from question text.
82c9f137,equation,unknown_operator_fallback,,False,False,&%,parse_error: no examples extracted from question text.
8321a400,equation,unknown_operator_fallback,,False,True,6915,No rule matched all 5 example(s). Test case: 15 * 69 = ?
8326116b,equation,unknown_operator_fallback,,False,False,{{@?,parse_error: no examples extracted from question text.
836d6c4a,equation,unknown_operator_fallback,,False,False,5643,parse_error: no examples extracted from question text.
8373daa8,equation,unknown_operator_fallback,,False,True,84,No rule matched all 4 example(s). Test case: 08 - 23 = ?
837a6ae7,equation,unknown_operator_fallback,,False,False,<>\>,parse_error: no examples extracted from question text.
837af955,equation,unknown_operator_fallback,,False,True,0814,No rule matched all 5 example(s). Test case: 67 * 55 = ?
8395d060,equation,unknown_operator_fallback,,False,False,?'@!,parse_error: no examples extracted from question text.
83d7dcd4,equation,unknown_operator_fallback,,False,False,?|`,parse_error: no examples extracted from question text.
83f2724b,equation,unknown_operator_fallback,,False,False,22,parse_error: no examples extracted from question text.
84030b0b,equation,unknown_operator_fallback,,False,False,24,parse_error: no examples extracted from question text.
842c7710,equation,unknown_operator_fallback,,False,False,///,parse_error: no examples extracted from question text.
844f826c,equation,unknown_operator_fallback,,False,False,"/""",parse_error: no examples extracted from question text.
845e726e,equation,unknown_operator_fallback,,False,True,051,No rule matched all 5 example(s). Test case: 67 + 47 = ?
8494aad3,equation,unknown_operator_fallback,,False,False,"""`#&",parse_error: no examples extracted from question text.
84af5d7e,equation,unknown_operator_fallback,,False,True,6155,No rule matched all 3 example(s). Test case: 55 + 61 = ?
850dc715,equation,unknown_operator_fallback,,False,True,3395,No rule matched all 3 example(s). Test case: 96 * 68 = ?
852a6f48,equation,unknown_operator_fallback,,False,False,\\,parse_error: no examples extracted from question text.
852d16cb,equation,unknown_operator_fallback,,False,True,-7,No rule matched all 1 example(s). Test case: 09 - 79 = ?
85c5b2a2,equation,unknown_operator_fallback,,False,False,$<$$,parse_error: no examples extracted from question text.
85dc976c,equation,unknown_operator_fallback,,False,False,}:,parse_error: no examples extracted from question text.
86088a1b,equation,unknown_operator_fallback,,False,False,&,parse_error: no examples extracted from question text.
861cb0b2,equation,unknown_operator_fallback,,False,False,%,parse_error: no examples extracted from question text.
861cb154,equation,unknown_operator_fallback,,False,False,2271,parse_error: no examples extracted from question text.
865eab39,equation,unknown_operator_fallback,,False,False,#$,parse_error: no examples extracted from question text.
865eca43,equation,unknown_operator_fallback,,False,False,',parse_error: no examples extracted from question text.
867d9b19,equation,unknown_operator_fallback,,False,False,$#,parse_error: no examples extracted from question text.
86ccbdf7,equation,unknown_operator_fallback,,False,False,:|,parse_error: no examples extracted from question text.
86cda2ec,equation,unknown_operator_fallback,,False,True,13,No rule matched all 3 example(s). Test case: 26 - 39 = ?
8753cdcc,equation,unknown_operator_fallback,,False,False,"'""""",parse_error: no examples extracted from question text.
875ddb60,equation,unknown_operator_fallback,,False,False,"""<",parse_error: no examples extracted from question text.
87711597,equation,unknown_operator_fallback,,False,False,01,parse_error: no examples extracted from question text.
878c843c,equation,unknown_operator_fallback,,False,True,35,No rule matched all 2 example(s). Test case: 80 / 45 = ?
87a89786,equation,unknown_operator_fallback,,False,True,17,No rule matched all 3 example(s). Test case: 53 + 53 = ?
87a902eb,equation,unknown_operator_fallback,,False,True,047,No rule matched all 3 example(s). Test case: 75 * 31 = ?
88b43464,equation,unknown_operator_fallback,,False,True,5311,No rule matched all 5 example(s). Test case: 11 + 53 = ?
88c93c2c,equation,unknown_operator_fallback,,False,True,2842,No rule matched all 4 example(s). Test case: 43 * 37 = ?
88fe5a52,equation,unknown_operator_fallback,,False,True,8065,No rule matched all 4 example(s). Test case: 97 * 17 = ?
8916a10d,equation,unknown_operator_fallback,,False,False,::,parse_error: no examples extracted from question text.
891942ba,equation,unknown_operator_fallback,,False,True,03,No rule matched all 4 example(s). Test case: 85 - 88 = ?
893ffb06,equation,unknown_operator_fallback,,False,False,-@',parse_error: no examples extracted from question text.
8962872b,equation,unknown_operator_fallback,,False,False,%`&,parse_error: no examples extracted from question text.
89780a3c,equation,unknown_operator_fallback,,False,False,128,parse_error: no examples extracted from question text.
898bc85a,equation,unknown_operator_fallback,,False,False,^[[,parse_error: no examples extracted from question text.
899e7ce8,equation,unknown_operator_fallback,,False,True,1@,No rule matched all 3 example(s). Test case: 33 @ 23 = ?
899e9abc,equation,unknown_operator_fallback,,False,False,"[""",parse_error: no examples extracted from question text.
8a0c1aab,equation,unknown_operator_fallback,,False,False,<,parse_error: no examples extracted from question text.
8a15edaa,equation,unknown_operator_fallback,,False,False,%\,parse_error: no examples extracted from question text.
8a1bdd48,equation,unknown_operator_fallback,,False,False,`\&[,parse_error: no examples extracted from question text.
8a800607,equation,unknown_operator_fallback,,False,False,2,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
8ae8e12a,equation,unknown_operator_fallback,,False,True,9,No rule matched all 3 example(s). Test case: 08 - 17 = ?
8b1af00e,equation,unknown_operator_fallback,,False,False,%%%&,parse_error: no examples extracted from question text.
8b7c2ea4,equation,unknown_operator_fallback,,False,False,][@,parse_error: no examples extracted from question text.
8bc66fd7,equation,unknown_operator_fallback,,False,True,7432,No rule matched all 4 example(s). Test case: 64 * 15 = ?
8bc6a26c,equation,unknown_operator_fallback,,False,True,38,No rule matched all 2 example(s). Test case: 12 # 26 = ?
8bd4b4c8,equation,unknown_operator_fallback,,False,False,??[,parse_error: no examples extracted from question text.
8bebef83,equation,unknown_operator_fallback,,False,False,3388,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
8c1529e1,equation,unknown_operator_fallback,,False,True,-52,No rule matched all 2 example(s). Test case: 65 - 18 = ?
8c4f70b6,equation,unknown_operator_fallback,,False,False,-@%,parse_error: no examples extracted from question text.
8c6a158e,equation,unknown_operator_fallback,,False,False,}30,parse_error: no examples extracted from question text.
8ca27f6f,equation,unknown_operator_fallback,,False,False,(]%/,parse_error: no examples extracted from question text.
8d2546a5,equation,unknown_operator_fallback,,False,True,1211,No rule matched all 3 example(s). Test case: 12 - 11 = ?
8d652f91,equation,unknown_operator_fallback,,False,True,4,No rule matched all 5 example(s). Test case: 97 - 57 = ?
8d9a062b,equation,unknown_operator_fallback,,False,False,^!,parse_error: no examples extracted from question text.
8dac3984,equation,unknown_operator_fallback,,False,False,:!:|,parse_error: no examples extracted from question text.
8dea05d7,equation,unknown_operator_fallback,,False,True,3907,No rule matched all 4 example(s). Test case: 07 + 39 = ?
8df3daad,equation,forward_concat,4511,False,True,34,examples_parsed=3; rule=forward_concat; input=(45 | 11); predicted=4511; expected=34; match=NO
8e169174,equation,unknown_operator_fallback,,False,True,527,No rule matched all 2 example(s). Test case: 48 / 11 = ?
8e359dc8,equation,unknown_operator_fallback,,False,True,031,No rule matched all 3 example(s). Test case: 37 ^ 75 = ?
8e3e4928,equation,unknown_operator_fallback,,False,False,5,parse_error: no examples extracted from question text.
8e411cc7,equation,unknown_operator_fallback,,False,False,]]],parse_error: no examples extracted from question text.
8e53b548,equation,unknown_operator_fallback,,False,False,|'',parse_error: no examples extracted from question text.
8e56a42e,equation,unknown_operator_fallback,,False,False,%/<>,parse_error: no examples extracted from question text.
8e6d01f1,equation,unknown_operator_fallback,,False,False,{},parse_error: no examples extracted from question text.
8eac8f69,equation,unknown_operator_fallback,,False,True,885,No rule matched all 2 example(s). Test case: 21 + 94 = ?
8f1af066,equation,unknown_operator_fallback,,False,False,-`[,parse_error: no examples extracted from question text.
8fad338f,equation,unknown_operator_fallback,,False,True,4751,No rule matched all 1 example(s). Test case: 72 - 66 = ?
8fdf7ccf,equation,unknown_operator_fallback,,False,False,<$$%,parse_error: no examples extracted from question text.
8ff1151c,equation,unknown_operator_fallback,,False,False,"&(""&",parse_error: no examples extracted from question text.
902da958,equation,unknown_operator_fallback,,False,True,761,No rule matched all 1 example(s). Test case: 38 / 48 = ?
904e3a54,equation,unknown_operator_fallback,,False,False,66,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
9081e954,equation,unknown_operator_fallback,,False,False,}{#,parse_error: no examples extracted from question text.
90d57388,equation,unknown_operator_fallback,,False,True,2615,No rule matched all 5 example(s). Test case: 15 + 26 = ?
90f00d9b,equation,unknown_operator_fallback,,False,False,{#,parse_error: no examples extracted from question text.
90feb0c5,equation,unknown_operator_fallback,,False,False,:<],parse_error: no examples extracted from question text.
912c6ea5,equation,unknown_operator_fallback,,False,False,071,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
912d2b79,equation,unknown_operator_fallback,,False,True,901,No rule matched all 5 example(s). Test case: 08 + 03 = ?
912f9786,equation,unknown_operator_fallback,,False,False,^/,parse_error: no examples extracted from question text.
913b2d7f,equation,unknown_operator_fallback,,False,False,103,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
913fdf86,equation,unknown_operator_fallback,,False,True,15,No rule matched all 2 example(s). Test case: 72 + 32 = ?
91488dc9,equation,unknown_operator_fallback,,False,False,3431,parse_error: no examples extracted from question text.
91a0e345,equation,unknown_operator_fallback,,False,False,(`]',parse_error: no examples extracted from question text.
91b34547,equation,reverse_concat,4126,False,True,-84,examples_parsed=2; rule=reverse_concat; input=(26 - 41); predicted=4126; expected=-84; match=NO
91b42a45,equation,unknown_operator_fallback,,False,False,170,parse_error: no examples extracted from question text.
91e9dc52,equation,unknown_operator_fallback,,False,False,$#)#,parse_error: no examples extracted from question text.
92135360,equation,unknown_operator_fallback,,False,False,$!$?,parse_error: no examples extracted from question text.
921da788,equation,unknown_operator_fallback,,False,True,5403,No rule matched all 3 example(s). Test case: 53 | 78 = ?
923ac2b5,equation,unknown_operator_fallback,,False,False,#'<@,parse_error: no examples extracted from question text.
9243dd78,equation,unknown_operator_fallback,,False,False,"""<",parse_error: no examples extracted from question text.
92471ca4,equation,unknown_operator_fallback,,False,True,36,No rule matched all 3 example(s). Test case: 02 - 38 = ?
9250a0a8,equation,unknown_operator_fallback,,False,True,3,No rule matched all 2 example(s). Test case: 57 @ 18 = ?
92e320c9,equation,unknown_operator_fallback,,False,False,3511,parse_error: no examples extracted from question text.
9346686a,equation,unknown_operator_fallback,,False,False,:(,parse_error: no examples extracted from question text.
93481650,equation,unknown_operator_fallback,,False,True,04,No rule matched all 5 example(s). Test case: 42 + 61 = ?
936b3ae5,equation,forward_concat,,False,False,14>,parse_error: no test case (= ?) found. Rule identified from examples: forward_concat.
937c06c5,equation,unknown_operator_fallback,,False,False,1,parse_error: no examples extracted from question text.
93c9b36b,equation,unknown_operator_fallback,,False,False,>^[,parse_error: no examples extracted from question text.
93d1c7eb,equation,unknown_operator_fallback,,False,False,0154,parse_error: no examples extracted from question text.
93e6d0c0,equation,unknown_operator_fallback,,False,False,^<,parse_error: no examples extracted from question text.
93f3ae6b,equation,unknown_operator_fallback,,False,False,701,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
940df3f4,equation,unknown_operator_fallback,,False,False,5102,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
94367b1d,equation,unknown_operator_fallback,,False,False,|',parse_error: no examples extracted from question text.
945c151e,equation,unknown_operator_fallback,,False,True,461,No rule matched all 4 example(s). Test case: 38 + 08 = ?
9461b22b,equation,unknown_operator_fallback,,False,False,3,parse_error: no examples extracted from question text.
948e5474,equation,unknown_operator_fallback,,False,False,-&,parse_error: no examples extracted from question text.
94a8fe23,equation,unknown_operator_fallback,,False,False,(\%,parse_error: no examples extracted from question text.
94b3156f,equation,unknown_operator_fallback,,False,False,)'',parse_error: no examples extracted from question text.
94b92001,equation,unknown_operator_fallback,,False,True,801,No rule matched all 2 example(s). Test case: 95 + 05 = ?
94bf323a,equation,unknown_operator_fallback,,False,True,671,No rule matched all 5 example(s). Test case: 58 + 19 = ?
94e41495,equation,unknown_operator_fallback,,False,False,-|,parse_error: no examples extracted from question text.
95353c23,equation,unknown_operator_fallback,,False,False,<)<|,parse_error: no examples extracted from question text.
957c70fd,equation,unknown_operator_fallback,,False,True,-7,No rule matched all 4 example(s). Test case: 07 - 77 = ?
95afbb5f,equation,unknown_operator_fallback,,False,False,4560,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
95d8ff2c,equation,unknown_operator_fallback,,False,False,651,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
95def4c4,equation,unknown_operator_fallback,,False,False,\|,parse_error: no examples extracted from question text.
9610985a,equation,unknown_operator_fallback,,False,False,-22,parse_error: no examples extracted from question text.
96115336,equation,unknown_operator_fallback,,False,False,@!<<,parse_error: no examples extracted from question text.
9634f949,equation,unknown_operator_fallback,,False,False,^!^,parse_error: no examples extracted from question text.
963bdc67,equation,unknown_operator_fallback,,False,False,9973,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
963e85bb,equation,unknown_operator_fallback,,False,True,76,No rule matched all 4 example(s). Test case: 52 $ 24 = ?
966c1f9f,equation,unknown_operator_fallback,,False,True,66,No rule matched all 1 example(s). Test case: 31 + 45 = ?
969a6b00,equation,unknown_operator_fallback,,False,False,?!?>,parse_error: no examples extracted from question text.
96e8be73,equation,unknown_operator_fallback,,False,False,(!],parse_error: no examples extracted from question text.
96efb93a,equation,unknown_operator_fallback,,False,False,61,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
9760032a,equation,reverse_concat,9372,True,True,9372,examples_parsed=2; rule=reverse_concat; input=(72 + 93); predicted=9372; expected=9372; match=YES
9769bade,equation,unknown_operator_fallback,,False,False,5163,parse_error: no examples extracted from question text.
979071a0,equation,unknown_operator_fallback,,False,False,))<,parse_error: no examples extracted from question text.
97abca56,equation,unknown_operator_fallback,,False,False,`#::,parse_error: no examples extracted from question text.
97c04f50,equation,unknown_operator_fallback,,False,False,"`#""&",parse_error: no examples extracted from question text.
97d6db7a,equation,unknown_operator_fallback,,False,False,\[%^,parse_error: no examples extracted from question text.
97dee6aa,equation,unknown_operator_fallback,,False,True,71,No rule matched all 5 example(s). Test case: 74 - 03 = ?
982c0b42,equation,unknown_operator_fallback,,False,False,^}|%,parse_error: no examples extracted from question text.
98a2636e,equation,unknown_operator_fallback,,False,True,001,No rule matched all 3 example(s). Test case: 36 + 73 = ?
98bb54f7,equation,unknown_operator_fallback,,False,True,5846,No rule matched all 5 example(s). Test case: 96 * 49 = ?
98eed496,equation,unknown_operator_fallback,,False,False,^[}`,parse_error: no examples extracted from question text.
9925be81,equation,unknown_operator_fallback,,False,False,@}]),parse_error: no examples extracted from question text.
9935aa11,equation,unknown_operator_fallback,,False,False,-`#,parse_error: no examples extracted from question text.
99b7018f,equation,unknown_operator_fallback,,False,False,>\:,parse_error: no examples extracted from question text.
99cc2e07,equation,reverse_concat,1522,False,True,/92,examples_parsed=1; rule=reverse_concat; input=(22 / 15); predicted=1522; expected=/92; match=NO
99d6a3b5,equation,unknown_operator_fallback,,False,False,?()<,parse_error: no examples extracted from question text.
99e2cf41,equation,unknown_operator_fallback,,False,True,4415,No rule matched all 4 example(s). Test case: 15 + 44 = ?
9a0daca9,equation,unknown_operator_fallback,,False,False,"/"">|",parse_error: no examples extracted from question text.
9a19fc2d,equation,unknown_operator_fallback,,False,False,#>[,parse_error: no examples extracted from question text.
9a4f2f47,equation,unknown_operator_fallback,,False,False,('^,parse_error: no examples extracted from question text.
9a5b6b28,equation,unknown_operator_fallback,,False,False,^22,parse_error: no examples extracted from question text.
9a9f6025,equation,unknown_operator_fallback,,False,True,-56,No rule matched all 3 example(s). Test case: 03 - 59 = ?
9aa48392,equation,reverse_concat,6658,False,True,151,examples_parsed=3; rule=reverse_concat; input=(58 + 66); predicted=6658; expected=151; match=NO
9aa8dc92,equation,unknown_operator_fallback,,False,False,/#</,parse_error: no examples extracted from question text.
9ae3b78e,equation,unknown_operator_fallback,,False,True,5214,No rule matched all 3 example(s). Test case: 57 @ 55 = ?
9ae663c3,equation,unknown_operator_fallback,,False,False,:,parse_error: no examples extracted from question text.
9afe43b4,equation,unknown_operator_fallback,,False,False,//(},parse_error: no examples extracted from question text.
9b1ea308,equation,unknown_operator_fallback,,False,True,261,No rule matched all 1 example(s). Test case: 99 | 36 = ?
9b458fbc,equation,forward_concat,,False,False,39,parse_error: no test case (= ?) found. Rule identified from examples: forward_concat.
9b4cffb2,equation,unknown_operator_fallback,,False,False,&@<,parse_error: no examples extracted from question text.
9b820b4e,equation,unknown_operator_fallback,,False,False,4419,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
9b9e024b,equation,unknown_operator_fallback,,False,True,421,No rule matched all 1 example(s). Test case: 23 # 29 = ?
9bfca34c,equation,unknown_operator_fallback,,False,False,|>`,parse_error: no examples extracted from question text.
9c697047,equation,unknown_operator_fallback,,False,False,`:,parse_error: no examples extracted from question text.
9c8eef89,equation,unknown_operator_fallback,,False,False,1728,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
9c91b226,equation,unknown_operator_fallback,,False,False,03,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
9cb03277,equation,unknown_operator_fallback,,False,False,26,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
9cc02bc1,equation,unknown_operator_fallback,,False,False,:#:',parse_error: no examples extracted from question text.
9ceba70a,equation,unknown_operator_fallback,,False,False,##%,parse_error: no examples extracted from question text.
9d20c8a7,equation,unknown_operator_fallback,,False,False,]]]},parse_error: no examples extracted from question text.
9d4ae6b8,equation,unknown_operator_fallback,,False,True,16,No rule matched all 2 example(s). Test case: 51 - 35 = ?
9d575da5,equation,unknown_operator_fallback,,False,True,111,No rule matched all 4 example(s). Test case: 32 + 88 = ?
9d68ef62,equation,unknown_operator_fallback,,False,False,83(,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
9d71fece,equation,unknown_operator_fallback,,False,False,"""\",parse_error: no examples extracted from question text.
9d7af57b,equation,unknown_operator_fallback,,False,False,89,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
9dae880f,equation,unknown_operator_fallback,,False,False,))[,parse_error: no examples extracted from question text.
9dd8adaa,equation,unknown_operator_fallback,,False,True,4308,No rule matched all 4 example(s). Test case: 08 * 43 = ?
9dfe5ac9,equation,unknown_operator_fallback,,False,False,"'\%""",parse_error: no examples extracted from question text.
9e5d97de,equation,unknown_operator_fallback,,False,True,79,No rule matched all 2 example(s). Test case: 48 - 31 = ?
9eaae1f1,equation,unknown_operator_fallback,,False,False,/\,parse_error: no examples extracted from question text.
9eacc9a2,equation,unknown_operator_fallback,,False,False,%?}%,parse_error: no examples extracted from question text.
9eccbafd,equation,unknown_operator_fallback,,False,False,@>,parse_error: no examples extracted from question text.
9ef98294,equation,unknown_operator_fallback,,False,False,64],parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
9f1015a1,equation,unknown_operator_fallback,,False,False,-$\,parse_error: no examples extracted from question text.
9f1ff166,equation,unknown_operator_fallback,,False,False,[,parse_error: no examples extracted from question text.
9f2fae58,equation,unknown_operator_fallback,,False,True,7272,No rule matched all 5 example(s). Test case: 88 $ 13 = ?
9f8fda8a,equation,unknown_operator_fallback,,False,False,\#,parse_error: no examples extracted from question text.
9f9b0251,equation,unknown_operator_fallback,,False,False,'!?/,parse_error: no examples extracted from question text.
9fa9ecdc,equation,unknown_operator_fallback,,False,True,36,No rule matched all 3 example(s). Test case: 50 ^ 86 = ?
9fb854c3,equation,unknown_operator_fallback,,False,True,4,No rule matched all 3 example(s). Test case: 83 - 43 = ?
9fbd6a44,equation,unknown_operator_fallback,,False,False,::'',parse_error: no examples extracted from question text.
9fc69c17,equation,unknown_operator_fallback,,False,False,#':@,parse_error: no examples extracted from question text.
9fdb18b7,equation,unknown_operator_fallback,,False,False,^},parse_error: no examples extracted from question text.
9ff449aa,equation,unknown_operator_fallback,,False,False,"%"">",parse_error: no examples extracted from question text.
9ff6e9d2,equation,unknown_operator_fallback,,False,True,11,No rule matched all 3 example(s). Test case: 65 - 54 = ?
a021ca5d,equation,unknown_operator_fallback,,False,False,)'&/,parse_error: no examples extracted from question text.
a04ecffd,equation,unknown_operator_fallback,,False,False,!32,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
a08fbb68,equation,unknown_operator_fallback,,False,False,\$'<,parse_error: no examples extracted from question text.
a0db1e75,equation,unknown_operator_fallback,,False,False,"-""!",parse_error: no examples extracted from question text.
a11311a4,equation,unknown_operator_fallback,,False,False,%[,parse_error: no examples extracted from question text.
a1220274,equation,unknown_operator_fallback,,False,False,&`{^,parse_error: no examples extracted from question text.
a1230047,equation,unknown_operator_fallback,,False,False,%&,parse_error: no examples extracted from question text.
a12f00f4,equation,unknown_operator_fallback,,False,False,$:[,parse_error: no examples extracted from question text.
a1503629,equation,unknown_operator_fallback,,False,False,@)[[,parse_error: no examples extracted from question text.
a1523a63,equation,unknown_operator_fallback,,False,False,87,parse_error: no examples extracted from question text.
a19a75ba,equation,forward_concat,2655,True,True,2655,examples_parsed=1; rule=forward_concat; input=(26 # 55); predicted=2655; expected=2655; match=YES
a1bae076,equation,unknown_operator_fallback,,False,False,0001,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
a2252b88,equation,unknown_operator_fallback,,False,True,2442,No rule matched all 1 example(s). Test case: 66 ^ 73 = ?
a23e7ecb,equation,unknown_operator_fallback,,False,False,847,parse_error: no examples extracted from question text.
a26065d4,equation,unknown_operator_fallback,,False,False,<',parse_error: no examples extracted from question text.
a266aeb5,equation,unknown_operator_fallback,,False,False,({,parse_error: no examples extracted from question text.
a2b66927,equation,unknown_operator_fallback,,False,False,{],parse_error: no examples extracted from question text.
a2ca3aae,equation,unknown_operator_fallback,,False,False,\<?/,parse_error: no examples extracted from question text.
a311baec,equation,unknown_operator_fallback,,False,True,521,No rule matched all 4 example(s). Test case: 26 + 46 = ?
a3183159,equation,unknown_operator_fallback,,False,False,`{,parse_error: no examples extracted from question text.
a34467bf,equation,unknown_operator_fallback,,False,False,[\(,parse_error: no examples extracted from question text.
a35fa1a0,equation,unknown_operator_fallback,,False,False,"""&`]",parse_error: no examples extracted from question text.
a361a1b7,equation,forward_concat,,False,False,:46,parse_error: no test case (= ?) found. Rule identified from examples: forward_concat.
a362e44a,equation,unknown_operator_fallback,,False,False,'%,parse_error: no examples extracted from question text.
a3a00a02,equation,unknown_operator_fallback,,False,False,^$,parse_error: no examples extracted from question text.
a3da3c48,equation,unknown_operator_fallback,,False,False,\$,parse_error: no examples extracted from question text.
a3e72f6d,equation,unknown_operator_fallback,,False,False,/!,parse_error: no examples extracted from question text.
a40497f9,equation,unknown_operator_fallback,,False,False,%]\<,parse_error: no examples extracted from question text.
a4e4ec1d,equation,unknown_operator_fallback,,False,False,>!,parse_error: no examples extracted from question text.
a4ee9fa6,equation,unknown_operator_fallback,,False,False,^@|:,parse_error: no examples extracted from question text.
a5124cb4,equation,unknown_operator_fallback,,False,True,-24,No rule matched all 1 example(s). Test case: 62 - 86 = ?
a52aabb6,equation,unknown_operator_fallback,,False,False,!%,parse_error: no examples extracted from question text.
a52c726c,equation,unknown_operator_fallback,,False,False,])?$,parse_error: no examples extracted from question text.
a5f1991c,equation,unknown_operator_fallback,,False,False,/|',parse_error: no examples extracted from question text.
a5f3a1ea,equation,unknown_operator_fallback,,False,True,63,No rule matched all 4 example(s). Test case: 52 + 11 = ?
a610040a,equation,unknown_operator_fallback,,False,False,:(|:,parse_error: no examples extracted from question text.
a644f19d,equation,unknown_operator_fallback,,False,False,#:,parse_error: no examples extracted from question text.
a692ec38,equation,unknown_operator_fallback,,False,False,"/""}",parse_error: no examples extracted from question text.
a7454fdb,equation,unknown_operator_fallback,,False,True,831,No rule matched all 5 example(s). Test case: 74 + 19 = ?
a77be9fa,equation,unknown_operator_fallback,,False,False,"[""",parse_error: no examples extracted from question text.
a7836586,equation,unknown_operator_fallback,,False,False,"%""",parse_error: no examples extracted from question text.
a7d582da,equation,unknown_operator_fallback,,False,True,51,No rule matched all 3 example(s). Test case: 92 - 41 = ?
a8323497,equation,unknown_operator_fallback,,False,False,$`,parse_error: no examples extracted from question text.
a85864a9,equation,unknown_operator_fallback,,False,False,(\}:,parse_error: no examples extracted from question text.
a87565bb,equation,unknown_operator_fallback,,False,False,67,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
a88f9fe3,equation,unknown_operator_fallback,,False,False,<],parse_error: no examples extracted from question text.
a8e033fe,equation,unknown_operator_fallback,,False,False,6854,parse_error: no examples extracted from question text.
a8e5eca1,equation,unknown_operator_fallback,,False,True,4274,No rule matched all 2 example(s). Test case: 74 * 42 = ?
a926d5d0,equation,unknown_operator_fallback,,False,False,/<,parse_error: no examples extracted from question text.
a928ad6e,equation,unknown_operator_fallback,,False,True,611,No rule matched all 5 example(s). Test case: 13 + 68 = ?
a98d4d53,equation,unknown_operator_fallback,,False,False,-),parse_error: no examples extracted from question text.
a9aa6c6e,equation,unknown_operator_fallback,,False,False,^</,parse_error: no examples extracted from question text.
a9c57983,equation,unknown_operator_fallback,,False,False,001,parse_error: no examples extracted from question text.
a9d91ec1,equation,unknown_operator_fallback,,False,False,:'%?,parse_error: no examples extracted from question text.
a9deb8b5,equation,unknown_operator_fallback,,False,True,0131,No rule matched all 3 example(s). Test case: 75 * 32 = ?
aa251ec4,equation,unknown_operator_fallback,,False,False,%20,parse_error: no examples extracted from question text.
aa2e27a3,equation,unknown_operator_fallback,,False,False,$(,parse_error: no examples extracted from question text.
aa7f06f4,equation,unknown_operator_fallback,,False,False,3212,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
